id,sku_id,title,slug,category,sub_category,brand_name,product_type,gender,colorways,brand_sku,model,lowest_price,description,is_d2c,is_active,is_certificate_required,featured_image,quantity_left,wishlist_num,stock_claimed_percent,discount_percentage,note,tags,release_date,created_at,updated_at,pdp_url
31548,GOATMAROIL110,Marc Jacobs Large Shoulder Bucket Bag 'Argan Oil',marc-jacobs-large-shoulder-bucket-bag-argan-oil,bags,shoulder bags,marc jacobs,shoulder_bags,female,argan oil,2R4HSH037H02 212,,0,,False,True,False,https://image.goat.com/1000/attachments/product_template_pictures/images/110/716/763/original/1627621_00.png.png,0,11440,64,1,,"spring/summer 2025, women",,2025-09-03 17:01:06,2025-09-03 17:01:06,https://culture-circle.com/products/all/marc-jacobs-large-shoulder-bucket-bag-argan-oil
31271,GOATSAIIGE581,Saint Laurent Kate Tassel Shoulder Bag 'Dark Beige',saint-laurent-kate-tassel-shoulder-bag-dark-beige,accessories,crossbody bags,saint laurent,wallets,female,dark beige,452159 BOW0J 2721,,0,,False,True,False,https://image.goat.com/1000/attachments/product_template_pictures/images/070/792/120/original/929258_00.png.png,0,98620,62,1,,"spring/summer 2022, women",,2025-09-03 16:53:36,2025-09-03 16:53:36,https://culture-circle.com/products/all/saint-laurent-kate-tassel-shoulder-bag-dark-beige
31080,GOATVERACK129,Versace Medusa Biggie Belt Bag 'Black',versace-medusa-biggie-belt-bag-black,accessories,belt bags,versace,miscellaneous,male,black,1005155 1A03190 1B00V,,0,,False,True,False,https://image.goat.com/1000/attachments/product_template_pictures/images/098/272/160/original/1005163_00.png.png,0,23738,67,1,,"fall/winter 2022, men",,2025-09-03 16:49:45,2025-09-03 16:49:45,https://culture-circle.com/products/all/versace-medusa-biggie-belt-bag-black
30809,GOATVALACK586,Valentino Belt Bag 'Black',valentino-belt-bag-black,accessories,belt bags,valentino,belts,male,black,1Y2B0B77MVC 0NO,,0,,False,True,False,https://image.goat.com/1000/attachments/product_template_pictures/images/078/286/099/original/1039067_00.png.png,0,87375,60,1,,"fall/winter 2022, men",,2025-09-03 16:48:00,2025-09-03 16:48:00,https://culture-circle.com/products/all/valentino-belt-bag-black
30792,GOATOFFACK444,Off-White iWatch Industrial Belt Band 'Yellow/Black',off-white-iwatch-industrial-belt-band-yellowblack,accessories,belt bags,off-white,miscellaneous,male,yellow/black,OMZG070S22FAB0011810,,0,,False,True,False,https://image.goat.com/1000/attachments/product_template_pictures/images/073/078/527/original/951593_00.png.png,0,10513,70,1,,"spring/summer 2022, men",,2025-09-03 16:47:50,2025-09-03 16:47:50,https://culture-circle.com/products/all/off-white-iwatch-industrial-belt-band-yellowblack
30779,GOATOFFINK807,Off-White Burrow Shoulder 'Pink',off-white-burrow-shoulder-pink,clothing,shoulder bags,off-white,tops,female,pink,OWNN005S22LEA0013000,,0,,False,True,False,https://image.goat.com/1000/attachments/product_template_pictures/images/072/358/412/original/943461_00.png.png,0,78911,69,1,,"spring/summer 2022, women",,2025-09-03 16:47:40,2025-09-03 16:47:40,https://culture-circle.com/products/all/off-white-burrow-shoulder-pink
30755,GOATOFFACK814,Off-White Nylon Bumbag 'Black',off-white-nylon-bumbag-black,accessories,belt bags,off-white,miscellaneous,female,black,OWNA075E190740771000,,0,,False,True,False,https://image.goat.com/1000/attachments/product_template_pictures/images/082/736/137/original/542948_00.png.png,0,99387,65,1,,"fall/winter 2019, women",,2025-09-03 16:47:23,2025-09-03 16:47:23,https://culture-circle.com/products/all/off-white-nylon-bumbag-black
30527,GOATMIUMEL087,Miu Miu Leather Belt Bag 'Caramel',miu-miu-leather-belt-bag-caramel,accessories,belt bags,miu miu,belts,female,caramel,5BL015 2E6Y F098L,,0,,False,True,False,https://image.goat.com/1000/attachments/product_template_pictures/images/097/145/786/original/1354393_00.png.png,0,36761,57,1,,women,,2025-09-03 16:45:20,2025-09-03 16:45:20,https://culture-circle.com/products/all/miu-miu-leather-belt-bag-caramel
29284,GOATBALITE365,Balenciaga T-Shirt 'Black/White',balenciaga-t-shirt-blackwhite,clothing,tops,balenciaga,tops,male,black/white,641675 TOVO5 1070,,54729,,False,True,False,https://image.goat.com/1000/attachments/product_template_pictures/images/100/341/129/original/1416315_00.png.png,80,27641,66,1,,"fall/winter 2023, men",,2025-09-03 15:58:39,2025-09-03 15:58:39,https://culture-circle.com/products/all/balenciaga-t-shirt-blackwhite
29283,GOATBALITE096,Balenciaga T-Shirt 'White',balenciaga-t-shirt-white,clothing,tops,balenciaga,tops,male,white,641675TMVH89012,,54109,,False,True,False,https://image.goat.com/1000/attachments/product_template_pictures/images/075/536/470/original/1007615_00.png.png,19,89329,56,1,,"fall/winter 2022, men",,2025-09-03 15:58:38,2025-09-03 15:58:38,https://culture-circle.com/products/all/balenciaga-t-shirt-white
29281,GOATBALITE704,Balenciaga Crew Logo Tee 'Black/White',balenciaga-crew-logo-tee-blackwhite,clothing,tops,balenciaga,tops,male,black/white,620969 TIV74 1070,,81279,,False,True,False,https://image.goat.com/1000/attachments/product_template_pictures/images/084/150/127/original/678378_00.png.png,39,37600,62,1,,"fall/winter 2020, men",,2025-09-03 15:58:37,2025-09-03 15:58:37,https://culture-circle.com/products/all/balenciaga-crew-logo-tee-blackwhite
29280,GOATBALITE414,Balenciaga Logo Waistband Pants 'Black/White',balenciaga-logo-waistband-pants-blackwhite,clothing,bottoms,balenciaga,bottoms,male,black/white,657615 TBP47 1090,,177979,,False,True,False,https://image.goat.com/1000/attachments/product_template_pictures/images/100/855/117/original/752753_00.png.png,30,20011,69,1,,"spring/summer 2021, men",,2025-09-03 15:58:36,2025-09-03 15:58:36,https://culture-circle.com/products/all/balenciaga-logo-waistband-pants-blackwhite
29278,GOATBALITE754,Balenciaga Script Logo Crewneck 'Black/White',balenciaga-script-logo-crewneck-blackwhite,clothing,tops,balenciaga,tops,male,black/white,646493 T4112 1070,,89799,,False,True,False,https://image.goat.com/1000/attachments/product_template_pictures/images/100/188/799/original/727472_00.png.png,65,83254,68,1,,"spring/summer 2021, men",,2025-09-03 15:58:35,2025-09-03 15:58:35,https://culture-circle.com/products/all/balenciaga-script-logo-crewneck-blackwhite
29276,GOATBALINK499,Balenciaga Hockey Shorts 'White/Red/Ink',balenciaga-hockey-shorts-whiteredink,clothing,bottoms,balenciaga,bottoms,male,white/red/ink,657106 TKV24 8090,,112029,,False,True,False,https://image.goat.com/1000/attachments/product_template_pictures/images/101/337/957/original/764695_00.png.png,67,88257,59,1,,"spring/summer 2021, men",,2025-09-03 15:58:34,2025-09-03 15:58:34,https://culture-circle.com/products/all/balenciaga-hockey-shorts-whiteredink
29273,GOATBALACK360,Balenciaga Multi Logo T-Shirt 'White/Black',balenciaga-multi-logo-t-shirt-whiteblack,clothing,tops,balenciaga,tops,male,white/black,641614TJVI39040,,44849,,False,True,False,https://image.goat.com/1000/attachments/product_template_pictures/images/100/549/691/original/745420_00.png.png,7,45260,60,1,,"fall/winter 2021, men",,2025-09-03 15:58:33,2025-09-03 15:58:33,https://culture-circle.com/products/all/balenciaga-multi-logo-t-shirt-whiteblack
29272,GOATBALITE175,Balenciaga Allover Logo Crewneck 'Black/White',balenciaga-allover-logo-crewneck-blackwhite,clothing,tops,balenciaga,tops,male,black/white,623283 T1567 4177,,95609,,False,True,False,https://image.goat.com/1000/attachments/product_template_pictures/images/100/303/193/original/733023_00.png.png,21,77307,69,1,,"fall/winter 2021, men",,2025-09-03 15:58:32,2025-09-03 15:58:32,https://culture-circle.com/products/all/balenciaga-allover-logo-crewneck-blackwhite
29271,GOATBALITE712,Balenciaga Hooded Double Layer T-Shirt 'Raspberry/White',balenciaga-hooded-double-layer-t-shirt-raspberrywhite,clothing,tops,balenciaga,tops,male,raspberry/white,657037 TKV82 M 6295,,53739,,False,True,False,https://image.goat.com/1000/attachments/product_template_pictures/images/101/385/511/original/768055_00.png.png,33,22224,67,1,,"spring/summer 2021, men",,2025-09-03 15:58:32,2025-09-03 15:58:32,https://culture-circle.com/products/all/balenciaga-hooded-double-layer-t-shirt-raspberrywhite
28985,POPBOXCAA4FB,Pop Mart x Bikini Bottom Buddies Plush Single Blind Box,pop-mart-x-bikini-bottom-buddies-plush-single-blind-box,Collectibles,Blind Boxes,Pop Mart,collectibles,unisex,,,,4560,,False,True,False,https://images.stockx.com/images/Pop-Mart-x-Bikini-Bottom-Buddies-Plush-Single-Blind-Box-Product.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=57&dpr=2&trim=color&updated_at=1753999288,22,43393,59,1,"The outer box packaging may be opened for authenticity verification. In some cases, the plastic seal bag may also be opened for the same reason. Rest assured, the product will be 100% brand new.",popmart,,2025-09-01 11:51:09,2025-09-01 11:51:09,https://culture-circle.com/products/all/pop-mart-x-bikini-bottom-buddies-plush-single-blind-box
28982,HBCROTRP428,Crown Bear Weekender with Shoulder Strap (H-164-WB-CRB-STRP),crown-bear-weekender-with-shoulder-strap-h-164-wb-crb-strp,Crown Bear,"Crown Bear, Weekender Bag",Henney Bear,,,,,,0,Type : Weekender Bag Size : Height47cm*Width22.5cm*Depth26cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Premium Quality PU Country of Origin : PRC ____________________________________________________________ Exterior Features : Main compartment with zipper closure Fixed length hand carry handle One back zipper pocket ____________________________________________________________ Interior Features: Signature Lining One main compartment One zipper pocket Four slide-in open pockets,True,True,False,https://henneybear.in/wp-content/uploads/2023/11/H-164-WB-CRB-6.jpg,6,18132,59,1,,,,2025-08-30 18:49:07,2025-09-10 15:24:42,https://culture-circle.com/products/all/crown-bear-weekender-with-shoulder-strap-h-164-wb-crb-strp
28981,HBCROCRB660,Crown Bear Tote Bag (H-1184-SB-CRB),crown-bear-tote-bag-h-1184-sb-crb,Crown Bear,"Crown Bear, Tote Bag",Henney Bear,,,,,,0,Type : Tote Bag Size : Height39.5cm*Width13.5cm*Depth27.5cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features : Main compartment with zipper closure Fixed length hand carry handle One back zipper pocket Base with metal feet to prevent scuffing ____________________________________________________________ Interior Features: Signature Lining One main compartment One zipper pocket as separator One zipper pocket Two slide-in open pockets,True,True,False,https://henneybear.in/wp-content/uploads/2024/10/H-1184-SB-CRB-1.jpg,17,98257,58,1,,,,2025-08-30 18:49:03,2025-09-10 15:24:39,https://culture-circle.com/products/all/crown-bear-tote-bag-h-1184-sb-crb
28980,HBCROCRB122,Crown Bear Tote Bag (H-193-SB-CRB),crown-bear-tote-bag-h-193-sb-crb,Crown Bear,"Crown Bear, Tote Bag",Henney Bear,,,,,,7999,Type : Shoulder Bag Size : Height40cm*Width14cm*Depth28cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Premium Quality PU Country of origin : PRC ____________________________________________________________ Exterior Features : Main compartment with zipper closure Fixed length hand carry handle One front zipper pocket PU leather base with metal feet to prevent scuffing ____________________________________________________________ Interior Features: Signature Lining One main compartment One zipper pocket as separator One zipper pocket Two slide-in open pockets,True,True,False,https://henneybear.in/wp-content/uploads/2023/08/H-193-SB-CRB.jpg,24,12112,62,1,,,,2025-08-30 18:49:00,2025-09-10 15:24:18,https://culture-circle.com/products/all/crown-bear-tote-bag-h-193-sb-crb
28979,HBCROCRB974,Crown Bear Top Handle (H-1111-TH-CRB),crown-bear-top-handle-h-1111-th-crb,Crown Bear,"Crown Bear, Top Handle",Henney Bear,,,,,,10499,Type : Top Handle Size : Height35.5cm*Width14cm*Depth20cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features : Main compartment with zipper closure One back zipper pocket Detachable and adjustable shoulder strap Metal feet to prevent scuffing ____________________________________________________________ Interior Features: Signature Lining Two open slide-in pockets One zipper pocket,True,True,False,https://henneybear.in/wp-content/uploads/2024/10/H-1111-TH-CRB-1.jpg,25,51590,56,1,,,,2025-08-30 18:48:57,2025-09-10 15:24:14,https://culture-circle.com/products/all/crown-bear-top-handle-h-1111-th-crb
28978,HBCROCRB152,Crown Bear Top Handle (H-977-TH-CRB),crown-bear-top-handle-h-977-th-crb,Crown Bear,"Crown Bear, Top Handle",Henney Bear,,,,,,0,Type : Top Handle Bag Size : Height29cm*Width11cm*Depth22cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Premium Quality PU Country of origin : PRC ____________________________________________________________ Exterior Features : Main compartment with zipper closure Detachable and adjustable shoulder strap Metal feet to prevent scuffing ____________________________________________________________ Interior Features: Signature Lining Two open slide-in pockets One zipper pocket,True,True,False,https://henneybear.in/wp-content/uploads/2023/03/H-977-CROWN-BEAR-front.jpg,10,8463,67,1,,,,2025-08-30 18:48:56,2025-09-10 15:24:35,https://culture-circle.com/products/all/crown-bear-top-handle-h-977-th-crb
28977,HBCROCRB078,Crown Bear Top Handle (H-973-TH-CRB),crown-bear-top-handle-h-973-th-crb,Crown Bear,"Crown Bear, Top Handle",Henney Bear,,,,,,0,Type : Top Handle Bag Size : Height27cm*Width11cm*Depth19.5cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Premium Quality PU Country of origin : PRC ____________________________________________________________ Exterior Features : Main compartment with zipper closure Detachable and adjustable shoulder strap One zipper pocket in the back Metal feet to prevent scuffing Front side signature metal logo &amp; decor ____________________________________________________________ Interior Features: Signature Lining One open slide-in pockets One zipper pocket,True,True,False,https://henneybear.in/wp-content/uploads/2023/03/H-973-CROWN-BEAR-front.jpg,21,99357,56,1,,,,2025-08-30 18:48:53,2025-09-10 15:24:33,https://culture-circle.com/products/all/crown-bear-top-handle-h-973-th-crb
28976,HBCROCRB216,Crown Bear Shoulder Bag (H-1144-SB-CRB),crown-bear-shoulder-bag-h-1144-sb-crb,Crown Bear,"Crown Bear, Patterns, Shoulder Bag",Henney Bear,,,,,,0,"Type : Shoulder Bag Size : Height27cm*Width8.5cm*Depth18cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features : Metal button flap closure on the front for a secure fastening Zipper pocket in the back Broad shoulder strap, detachable for customizable wear Classic narrow strap, also detachable for versatile styling options ___________________________________________________________ Interior Features: Inner zipper pocket for secure storage of valuables One slide-in pocket for easy access to essentials",True,True,False,https://henneybear.in/wp-content/uploads/2024/04/H-1144-SB-CRB-1.jpg,10,19276,56,1,,,,2025-08-30 18:48:52,2025-09-10 15:20:24,https://culture-circle.com/products/all/crown-bear-shoulder-bag-h-1144-sb-crb
28975,HBCROCRB123,Crown Bear Purse (HW-100-P-CRB),crown-bear-purse-hw-100-p-crb,Crown Bear,"Crown Bear, Purse, Under 4999",Henney Bear,,,,,,0,“Type : Purse Size : Height13cm*Width3cm*Depth10.5cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Premium Quality PU ____________________________________________________________ Exterior Features : Note compartment with press stud closure Coin compartment with zipper closure ____________________________________________________________ Interior Features: Signature Lining 1 note compartment 8 card slots Two multi-purpose pockets”,True,True,False,https://henneybear.in/wp-content/uploads/2021/05/HW-100-P-CRB-1.png,28,27546,56,1,,,,2025-08-30 18:48:51,2025-09-10 15:24:29,https://culture-circle.com/products/all/crown-bear-purse-hw-100-p-crb
28973,HBCROCRB915,Crown Bear Bucket Bag (H-929-SB-CRB),crown-bear-bucket-bag-h-929-sb-crb,Bucket Bag,"Bucket Bag, Crown Bear",Henney Bear,,,,,,0,Type :Bucket Bag Size : Height20cm*Width12.5cm*Depth20cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features : Main compartment with zipper closure Two slide-in compartment (Front &amp; Back) Signature logo in the front One slide-on small pocket in the back Detachable and adjustable shoulder strap Metal feet to prevent scuffing ____________________________________________________________ Interior Features: Signature Lining One open slide-in pockets One zipper pocket,True,True,False,https://henneybear.in/wp-content/uploads/2023/08/H-929-SB-CRB.jpg,30,93260,67,1,,,,2025-08-30 18:48:47,2025-09-10 15:24:24,https://culture-circle.com/products/all/crown-bear-bucket-bag-h-929-sb-crb
28972,HBCROCRB745,Crown Bear Belt Bag (H-060-BB-CRB),crown-bear-belt-bag-h-060-bb-crb,Belt bag,"Belt bag, Crown Bear",Henney Bear,,,,,,0,Type : Belt Bag Size : Height35*Width9cm*Depth20cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Premium Quality PU Country of Origin : PRC ____________________________________________________________ Exterior Features : Two compartments with zipper closure Adjustable Broad Strap One front slide-in pocket One front zipper pocket PU leather base with metal feet to prevent scuffing ____________________________________________________________ Interior Features: Signature Lining One zipper pocket One slide-in open pocket,True,True,False,https://henneybear.in/wp-content/uploads/2023/11/h-060.jpg,29,73422,64,1,,,,2025-08-30 18:48:47,2025-09-10 15:16:12,https://culture-circle.com/products/all/crown-bear-belt-bag-h-060-bb-crb
28971,HBCROCRB351,Crown Bear Wristlet Purse (HW-002-WRP-CRB),crown-bear-wristlet-purse-hw-002-wrp-crb,Crown Bear,"Crown Bear, Under 4999, Wristlet",Henney Bear,,,,,,3999,Type : Wristlet / Purse Size : Height19cm*Width3cm*Depth10cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features : Detachable Wristband One compartment with flap closure One compartment with zipper closure ____________________________________________________________ Interior Features: Signature Lining 1 zipper pocket separator 2 Currency compartments 9 card slots,True,True,False,https://henneybear.in/wp-content/uploads/2021/05/Untitled-design.png,8,60561,58,1,,,,2025-08-30 18:48:46,2025-09-10 15:24:20,https://culture-circle.com/products/all/crown-bear-wristlet-purse-hw-002-wrp-crb
28960,HBCROCRB923,Crown Bear Bucket Bag-Medium Size (H-444-SB-CRB),crown-bear-bucket-bag-medium-size-h-444-sb-crb,Bucket Bag,"Bucket Bag, Crown Bear, Shoulder Bag",Henney Bear,,,,,,8499,Type : Bucket Bag Size : Height27cm*Width12cm*Depth22cm Outer Material : Tapestry Inner Material : Polyester Leather Parts : Faux Leather Country of origin : PRC ____________________________________________________________ Exterior Features : One back pocket with zip closures Zipper Closure-Main Compartment Detachable and adjustable shoulder straps Metal feet to prevent scuffing ____________________________________________________________ Interior Features: Signature Lining One zipper pocket Separator with Zipper Closure Two open pockets,True,True,False,https://henneybear.in/wp-content/uploads/2023/08/H-444-SB-CRB.jpg,8,27341,61,1,,,,2025-08-30 18:48:39,2025-09-10 15:20:20,https://culture-circle.com/products/all/crown-bear-bucket-bag-medium-size-h-444-sb-crb
28959,HBPARKPB479,Paris Bear Backpack (H-966-BPK-PB),paris-bear-backpack-h-966-bpk-pb,Backpack,"Backpack, Paris Bear",Henney Bear,,,,,,8999,Type: Backpack Size: Height27cm*Width17cm*Depth36.5cm Outer Material: Polyester Inner Material: Polyester Leather Parts: Faux Leather Country of origin: PRC ____________________________________________________________ Exterior Feature: Spacious main compartment with zipper closure One flap pocket at the front for handy storage One secure zipper pocket at the back for valuables Slide-in pockets on both sides for bottles or quick-access ____________________________________________________________ Interior Feature: One dedicated slide-in pocket for iPad/tablets One secure zipper compartment for valuables Two slide-in pockets for small essentials,True,True,False,https://henneybear.in/wp-content/uploads/2024/11/H-966-BPK-PB-1.jpg,26,14517,63,1,,,,2025-08-30 18:48:39,2025-09-10 15:15:58,https://culture-circle.com/products/all/paris-bear-backpack-h-966-bpk-pb
28958,HBMEDMPG761,Medal Plate Grey Backpack (H-1236-BPK-MPG),medal-plate-grey-backpack-h-1236-bpk-mpg,Backpack,"Backpack, Medal Plate Grey",Henney Bear,,,,,,10499,Type: Backpack Size: Height28.5cm*Width13cm*Depth23.5cm Outer Material: Tapestry Inner Material: Polyester Leather Parts: Faux Leather Country of origin: PRC ____________________________________________________________ Exterior Feature: Main compartment with flap closure secured by Henney Bear?s signature metal lock One zipper pocket at the back for quick access essentials Classic narrow adjustable shoulder straps for comfortable wear Protective metal feet at the base to prevent scuffing ____________________________________________________________ Interior Feature: One zipper pocket for valuables Two slide-in pockets for organized storage of essentials,True,True,False,https://henneybear.in/wp-content/uploads/2024/11/H-1236-BPK-MPG-1.jpg,18,23744,61,1,,,,2025-08-30 18:48:38,2025-09-10 15:15:47,https://culture-circle.com/products/all/medal-plate-grey-backpack-h-1236-bpk-mpg
28957,HBMEDMPG510,Medal Plate Grey Backpack (H-1245-BPK-MPG),medal-plate-grey-backpack-h-1245-bpk-mpg,Backpack,"Backpack, Medal Plate Grey",Henney Bear,,,,,,8499,Type: Backpack Size: Height31cm*Width15cm*Depth35.5cm Outer Material: Tapestry Inner Material: Polyester Leather Parts: Faux Leather Country of origin: PRC ____________________________________________________________ Exterior Feature: Two vertical zipper pockets in the front for easy access One slide-in pocket on each side for bottles or quick storage One zipper pocket at the back for secure essentials Two main zipper compartments (1 large + 1 small) for organized storage Adjustable broad shoulder straps for comfort Protective metal feet at the base to prevent scuffing ____________________________________________________________ Interior Feature: One slide-in pocket for iPad or tablet One secure zipper compartment for valuables Two slide-in pockets for daily essentials,True,True,False,https://henneybear.in/wp-content/uploads/2024/11/H-1245-BPK-MPG-1.jpg,7,69285,64,1,,,,2025-08-30 18:48:38,2025-09-10 15:15:43,https://culture-circle.com/products/all/medal-plate-grey-backpack-h-1245-bpk-mpg
28956,HBGREKGB344,Green Bear Backpack (H-966-BPK-GB),green-bear-backpack-h-966-bpk-gb,Backpack,"Backpack, Green Bear",Henney Bear,,,,,,8999,Type: Backpack Size: Height27cm*Width17cm*Depth36.5cm Outer Material: Polyester Inner Material: Polyester Leather Parts: Faux Leather Country of origin: PRC ____________________________________________________________ Exterior Feature: Spacious main compartment with zipper closure One flap pocket at the front for handy storage One secure zipper pocket at the back for valuables Slide-in pockets on both sides for bottles or quick-access ____________________________________________________________ Interior Feature: One dedicated slide-in pocket for iPad/tablets One secure zipper compartment for valuables Two slide-in pockets for small essentials,True,True,False,https://henneybear.in/wp-content/uploads/2024/11/H-966-BPK-GB-1.jpg,28,31991,70,1,,,,2025-08-30 18:48:37,2025-09-10 15:15:33,https://culture-circle.com/products/all/green-bear-backpack-h-966-bpk-gb
28955,HBEUREUC342,Euro City Backpack (H-1138-BPK-EUC),euro-city-backpack-h-1138-bpk-euc,Backpack,"Backpack, Euro City",Henney Bear,,,,,,7499,Type: Backpack Size: Height26cm*Width12cm*Depth30cm Outer Material: Tapestry Inner Material: Polyester Leather Parts: Faux Leather Country of origin: PRC ____________________________________________________________ Exterior Feature: Front zipper compartment for easy access One back-side zipper pocket Slide-in pockets on both sides for essentials Adjustable wide shoulder straps for comfort Metal feet at the base to protect from scuffing ____________________________________________________________ Interior Feature: Spacious main compartment with secure zipper closure One internal zipper pocket for valuables Two slide-in pockets for organized storage,True,True,False,https://henneybear.in/wp-content/uploads/2024/11/H-1138-BPK-EUC-1.jpg,6,28681,58,1,,,,2025-08-30 18:48:36,2025-09-10 15:15:16,https://culture-circle.com/products/all/euro-city-backpack-h-1138-bpk-euc
28954,HBCUTCUB240,Cute Bear Backpack (H-1236-BPK-CUB),cute-bear-backpack-h-1236-bpk-cub,Backpack,"Backpack, Cute Bear",Henney Bear,,,,,,10499,Type: Backpack Size: Height28.5cm*Width13cm*Depth23.5cm Outer Material: Tapestry Inner Material: Polyester Leather Parts: Faux Leather Country of origin: PRC ____________________________________________________________ Exterior Feature: Main compartment with flap closure secured by Henney Bear?s signature metal lock One zipper pocket at the back for quick access essentials Classic narrow adjustable shoulder straps for comfortable wear Protective metal feet at the base to prevent scuffing ____________________________________________________________ Interior Feature: One zipper pocket for valuables Two slide-in pockets for organized storage of essentials,True,True,False,https://henneybear.in/wp-content/uploads/2024/11/H-1236-BPK-CUB-1.jpg,25,9785,61,1,,,,2025-08-30 18:48:36,2025-09-10 15:15:00,https://culture-circle.com/products/all/cute-bear-backpack-h-1236-bpk-cub
28953,HBCUTCUB952,Cute Bear Backpack (H-966-BPK-CUB),cute-bear-backpack-h-966-bpk-cub,Backpack,"Backpack, Cute Bear",Henney Bear,,,,,,8999,Type: Backpack Size: Height27cm*Width17cm*Depth36.5cm Outer Material: Polyester Inner Material: Polyester Leather Parts: Faux Leather Country of origin: PRC ____________________________________________________________ Exterior Feature: Spacious main compartment with zipper closure One flap pocket at the front for handy storage One secure zipper pocket at the back for valuables Slide-in pockets on both sides for bottles or quick-access ____________________________________________________________ Interior Feature: One dedicated slide-in pocket for iPad/tablets One secure zipper compartment for valuables Two slide-in pockets for small essentials,True,True,False,https://henneybear.in/wp-content/uploads/2024/11/H-966-BPK-CUB-1.jpg,4,97584,63,1,,,,2025-08-30 18:48:35,2025-09-10 15:14:56,https://culture-circle.com/products/all/cute-bear-backpack-h-966-bpk-cub
28952,HBCROCRB298,Crown Bear Backpack (H-1245-BPK-CRB),crown-bear-backpack-h-1245-bpk-crb,Backpack,"Backpack, Crown Bear",Henney Bear,,,,,,8499,Type: Backpack Size: Height31cm*Width15cm*Depth35.5cm Outer Material: Tapestry Inner Material: Polyester Leather Parts: Faux Leather Country of origin: PRC ____________________________________________________________ Exterior Feature: Two vertical zipper pockets in the front for easy access One slide-in pocket on each side for bottles or quick storage One zipper pocket at the back for secure essentials Two main zipper compartments (1 large + 1 small) for organized storage Adjustable broad shoulder straps for comfort Protective metal feet at the base to prevent scuffing ____________________________________________________________ Interior Feature: One slide-in pocket for iPad or tablet One secure zipper compartment for valuables Two slide-in pockets for daily essentials,True,True,False,https://henneybear.in/wp-content/uploads/2024/11/H-1245-BPK-CRB-1.jpg,21,16883,67,1,,,,2025-08-30 18:48:35,2025-09-10 15:14:49,https://culture-circle.com/products/all/crown-bear-backpack-h-1245-bpk-crb
28951,HBBRIRKB367,Brick Bear Backpack (H-1236-BPK-BRKB),brick-bear-backpack-h-1236-bpk-brkb,Backpack,"Backpack, Brick Bear",Henney Bear,,,,,,0,Type: Backpack Size: Height28.5cm*Width13cm*Depth23.5cm Outer Material: Tapestry Inner Material: Polyester Leather Parts: Faux Leather Country of origin: PRC ____________________________________________________________ Exterior Feature: Main compartment with flap closure secured by Henney Bear?s signature metal lock One zipper pocket at the back for quick access essentials Classic narrow adjustable shoulder straps for comfortable wear Protective metal feet at the base to prevent scuffing ____________________________________________________________ Interior Feature: One zipper pocket for valuables Two slide-in pockets for organized storage of essentials,True,True,False,https://henneybear.in/wp-content/uploads/2024/11/H-1236-BPK-BRKB-1.jpg,13,60464,61,1,,,,2025-08-30 18:48:34,2025-09-10 15:14:35,https://culture-circle.com/products/all/brick-bear-backpack-h-1236-bpk-brkb
28950,HBBLABWW415,Black White Wave Backpack (H-1236-BPK-BWW),black-white-wave-backpack-h-1236-bpk-bww,Backpack,"Backpack, Black White Wave",Henney Bear,,,,,,10499,Type: Backpack Size: Height28.5cm*Width13cm*Depth23.5cm Outer Material: Tapestry Inner Material: Polyester Leather Parts: Faux Leather Country of origin: PRC ____________________________________________________________ Exterior Feature: Main compartment with flap closure secured by Henney Bear?s signature metal lock One zipper pocket at the back for quick access essentials Classic narrow adjustable shoulder straps for comfortable wear Protective metal feet at the base to prevent scuffing ____________________________________________________________ Interior Feature: One zipper pocket for valuables Two slide-in pockets for organized storage of essentials,True,True,False,https://henneybear.in/wp-content/uploads/2024/11/H-1236-BPK-BWW-1.jpg,19,98536,56,1,,,,2025-08-30 18:48:33,2025-09-10 15:14:25,https://culture-circle.com/products/all/black-white-wave-backpack-h-1236-bpk-bww
